Year,Date,Country,Sex,Age,Fatal_Y/N,Activity,Type,Injury
1984,04-Jan-84,South Africa,F,14,Y,,Unprovoked,Remains recovered 1-4-1984 showed evidence of defense wounds
1984,1984,Usa,M,,N,Steinhart Aquarium,Provoked,Head mouthed by captive shark PROVOKED INCIDENT
1984,1984,Usa,M,,N,Surfing,Unprovoked,Right foot bitten
1983,30-Dec-83,Greece,M,36,Y,Spearfishing,Invalid,"Coroner determined the man was killed by a boat propeller, not a tiger shark"
1983,25-Dec-83,Usa,M,17,N,Surfing,Unprovoked,Left foot & thigh bitten
1983,24-Dec-83,Australia,M,48,N,Scuba diving for abalone,Unprovoked,Fingers bitten
1983,22-Dec-83,South Africa,M,16,N,Swimming,Unprovoked,"Left calf, ankle & foot lacerated"
1983,21-Dec-83,South Africa,M,47,N,Swimming,Unprovoked,Shin lacerated
1983,07-Dec-83,South Africa,M,,N,,Invalid,"Two feet found in shark, postmortem scavenging"
1983,21-Nov-83,Philippines,M,,N,Ferry boat sank,Sea Disaster,Left foot nipped
1983,Reported      10-Nov-1983,Usa,M,15,N,Surfing,Unprovoked,Laceration to left foot
1983,10-Nov-83,South Africa,F,,Y,Swimming,Invalid,Probable drowning and scavenging
1983,17-Oct-83,Usa,M,16,N,Surfing,Unprovoked,Puncture marks in leg & surfboard dinged
1983,13-Oct-83,Usa,M,20,N,Wading,Unprovoked,Lacerations to left ankle
1983,04-Sep-83,Usa,M,15,N,Standing,Unprovoked,Abrasions to leg
1983,20-Aug-83,Usa,M,,N,Surfing,Unprovoked,"No injury, board bitten"
1983,20-Aug-83,South Africa,M,29,N,Spearfishing,Unprovoked,Inner thighs lacerated
1983,15-Aug-83,Usa,F,14,N,Swimming,Unprovoked,Foot bitten
1983,13-Aug-83,Usa,M,14,N,Skindiving,Provoked,Hand abraded when he grabbed shark's tail PROVOKED INCIDENT
1983,13-Aug-83,Usa,F,22,N,Diving,Unprovoked,Right leg severely bitten
1983,06-Aug-83,Usa,Unknown,,N,Fishing,Boat,No injury to occupants
1983,26-Jul-83,Australia,F,21,Y,Swimming from the New Venture ,Sea Disaster,"FATAL, shark seized her by the chest and took her underwater "
1983,25-Jul-83,Australia,M,24,Y,Swimming from the New Venture ,Sea Disaster,"FATAL, shark bit leg, then dragged him underwater "
1983,25-Jul-83,Australia,M,28,N,14 m prawn trawler New Venture capsized  & sank in heavy seas Three people in the water,Sea Disaster,"Left knee bitten, but survived"
1983,15-Jul-83,South Africa,M,,N,Surfing,Unprovoked,Left arm injured by shark's tail as it swam beneath his board
1983,12-Jul-83,Usa,F,39,N,Windsurfing,Unprovoked,Left ankle nipped (3 punctures wounds)
1983,08-Jul-83,Bahamas,M,13,N,Spearfishing,Unprovoked,Lacerations to left calf
1983,05-Jul-83,Usa,Unknown,17,N,Floating on air mattress,Unprovoked,"No injury, shark bit air mattress, deflating it"
1983,29-Jun-83,Usa,M,42,N,Swimming,Unprovoked,Left foot bitten
1983,22-Jun-83,Bahamas,M,15,Y,Spearfishing,Unprovoked,FATAL
1983,20-Jun-83,Usa,M,21,N,Surfing & dangling foot in water amid baitfish,Unprovoked,Left foot lacerated
1983,15-Jun-83,Bahamas,M,30,N,,Unprovoked,Lacerations to hand & foot
1983,15-Jun-83,Italy,M,,N,Scuba diving,Invalid,"No injury, shark ""harassed"" him at depth of 5 m"
1983,Jun-83,Bahamas,M,,N,Spearfishing,Unprovoked,Lacerations to thigh & buttocks
1983,31-May-83,Usa,M,21,N,Water-skiing,Unprovoked,"Left calf, knee & hands lacerated"
1983,24-May-83,Usa,M,15,N,Surfing,Unprovoked,"Knocked off board by shark, no injury"
1983,21-May-83,Usa,M,22,N,Surfing,Unprovoked,Right foot bitten
1983,19-Apr-83,Usa,M,,Unknown,Surfing,Unprovoked,No details
1983,12-Apr-83,South Africa,M,27,N,Fishing,Unprovoked,Puncture wounds to foot
1983,02-Apr-83,Usa,M,16,N,Surfing,Unprovoked,Left foot bitten
1983,02-Apr-83,South Africa,M,,N,,Invalid,Survived
1983,30-Mar-83,South Africa,M,17,N,Spearfishing,Unprovoked,Right calf lacerated
1983,22-Mar-83,South Africa,M,,N,Surfing,Unprovoked,"No injury, board bitten"
1983,10-Mar-83,Usa,M,,N,Surfing,Unprovoked,"Shark nudged board, no injury"
1983,Mar-83,New Caledonia,Unknown,,N,,Unprovoked,Calf bitten
1983,20-Feb-83,South Africa,M,16,N,Paddleskiing,Unprovoked,Puncture wounds to buttocks
1983,24-Jan-83,Usa,M,43,N,Fishing,Provoked,Leg bitten by captive shark PROVOKED INCIDENT
1983,15-Jan-83,South Africa,M,,Y,,Invalid,FATAL
1983,10-Jan-83,South Africa,M,22,N,Windsurfing,Unprovoked,Left foot lacerated
1983,08-Jan-83,South Africa,M,32,N,Spearfishing,Unprovoked,"No injury, rammed by shark"
1983,Ca. 1983,Unknown,M,,N,Swimming,Unprovoked,Left leg bitten
1983,1983,Vanuatu,M,,Y,Ran into the water,Unprovoked,"FATAL, arm/shoulder severed "
1983,1983,Usa,M,,N,Fishing,Provoked,Bitten on their feet by landed sharks / lacerations only PROVOKED INCIDENTS
1982,Nov-82,Usa,M,,N,In waist-deep water,Unprovoked,Arm bitten
1982,13-Oct-82,Usa,M,26,N,Windsurfing,Unprovoked,Left foot lacerated
1982,30-Sep-82,South Africa,M,16,N,Surfing,Unprovoked,"No injury, pressure ding on surfboard"
1982,30-Sep-82,South Africa,M,16,N,Surfing,Unprovoked,"No Injury, surfboard bitten"
1982,27-Sep-82,Usa,M,20,N,Surfing,Unprovoked,Laceration to lower left leg
1982,25-Sep-82,Usa,M,36,N,Diving,Unprovoked,Lacerations to hand
1982,19-Sep-82,Usa,M,28,N,Free diving for abalone from Zodiac (submerged),Unprovoked,Upper left thigh & buttocks bitten
1982,04-Sep-82,Usa,M,mid-20s,Y,,Invalid,"Remains recovered from shark, but shark involvement prior to death unknown"
1982,29-Aug-82,Japan,M,,Y,,Unprovoked,FATAL
1982,29-Aug-82,Usa,M,17,N,Surfing,Invalid,"No Injury, board bitten"
1982,29-Aug-82,South Africa,F,18,N,Swimming,Unprovoked,"Left knee, lower leg & foot bitten"
1982,Late Aug-1982,Tunisia,M,,N,Windsurfing,Unprovoked,Thigh lacerated
1982,31-Jul-82,South Africa,M,20,N,Boogie boarding,Invalid,"No injury, swim fin bitten"
1982,24-Jul-82,South Africa,M,38,N,Paddleskiing,Unprovoked,"No injury, ski bitten"
1982,24-Jul-82,Usa,M,26,N,Paddle Boarding,Unprovoked,"No Injury, board bitten"
1982,19-Jul-82,Usa,M,17,N,Swimming,Unprovoked,Left ankle bitten
1982, 11-Jul-1982,Usa,M,43,N,Swimming,Invalid,Laceration to left thigh
1982,01-Jul-82,Usa,F,19,N,Swimming,Unprovoked,Laceration to left leg
1982,Jul-82,New Caledonia,Unknown,,N,,Unprovoked,Left arm bitten
1982,29-Jun-82,South Africa,M,27,Y,Surfing,Unprovoked,FATAL
1982,26-Jun-82,Usa,M,20,N,Swimming,Unprovoked,Left arm bitten
1982,26-Jun-82,Bahamas,M,19,N,Spearfishing ,Unprovoked,Arm severed at elbow
1982,  25-Jun-1982,Usa,F,8,N,,Unprovoked,Foot bitten
1982,13-Jun-82,Usa,M,,N,"Sailboarding, fell into water 100 yards outside the breakwater",Unprovoked,Thigh bitten 3 times
1982,May-82,Usa,F,Ca. 33,Y,,Invalid,Human remains recovered
1982,10-Mar-82,Usa,M,16,N,Surfing,Unprovoked,Elbow bitten
1982,07-Mar-82,Australia,M,20,Y,Surfing,Unprovoked,Legs bitten  FATAL
1982,Mar-82,New Caledonia,Unknown,,N,Spearfishing,Unprovoked,Arm bitten
1982,28-Feb-82,Australia,M,32,Y,Spearfishing,Unprovoked,"FATAL, body not recovered"
1982,27-Feb-82,Usa,M,18,N,Surfing,Unprovoked,Lacerations to left hand and forearm
1982,17-Feb-82,South Africa,M,,N,Fishing,Provoked,Leg bitten above ankle by hooked shark taken aboard skiboat PROVOKED INCIDENT
1982,14-Feb-82,Usa,F,,N,Wading,Unprovoked,Left leg bitten
1982,14-Feb-82,Usa,F,,N,Swimming,Unprovoked,Right foot bitten
1982,13-Feb-82,Usa,F,75,Y,Swimming,Unprovoked,Shark-bitten body found floating 1.5 miles offshore. Bruises suggested she may have been bitten by the shark before drowning
1982,07-Feb-82,Usa,M,,N,Scuba diving (submerged),Unprovoked,Calf & ankle bitten
1982,07-Feb-82,Usa,M,29,Y,Diving,Unprovoked,"FATAL Disappeared while diving, bathing suit & diving gear recovered bore marks of shark's teeth"
1982,29-Jan-82,South Africa,M,20,N,Swimming,Unprovoked,Right shin & toe lacerated
1982,1982,Italy,M,,Unknown,Boat,Boat,No details
1982,1982,Italy,M,,N,Fishing on a boat,Boat,No injury
1982,1982,Tunisia,Unknown,,Unknown,Spearfishing,Unprovoked,No details
1981,19-Dec-81,Usa,M,24,Y,Surfing,Unprovoked,"FATAL, torso bitten "
1981,13-Dec-81,Australia,Unknown,,N,,Unprovoked,Abdomen lacerated
1981,13-Dec-81,Usa,M,,N,"Spearfishing, but swimming on surface",Unprovoked,Right leg severely bitten
1981,30-Nov-81,Reunion,M,,N,Spearfishing,Unprovoked,Survived
1981,19-Oct-81,South Africa,M,,N,Inspecting teeth of supposedly dead (hooked & shot) shark,Provoked,Hand lacerated  PROVOKED INCIDENT
1981,09-Nov-81,Usa,M,59,N,Diving to untangle a crab trap line from boat's propeller,Unprovoked,Hand bitten
1981,19-Oct-81,Usa,M,19,N,Swimming,Unprovoked,Hand & forearm bitten
1981,17-Oct-81,Usa,M,,Unknown,Surfing,Unprovoked,No details
1981,16-Oct-81,Usa,M,17,N,Surfing,Unprovoked,Puncture wounds to left foot
1981,01-Oct-81,Usa,M,24,N,Surfing,Unprovoked,Laceration to right leg
1981,28-Sep-81,Usa,M,28,N,Surfing,Unprovoked,5 puncture marks to hip
1981,27-Sep-81,Usa,Unknown,,N,Surfing,Unprovoked,Lacerations to right hand
1981,15-Sep-81,Usa,M,26,Y,Swimming,Unprovoked,"FATAL, right calf bitten  "
1981,03-Sep-81,Usa,M,25,N,Surfing,Unprovoked,Lacerations to 2 fingers of left hand
1981,03-Sep-81,Usa,M,24,N,Surfing,Unprovoked,Laceration to foot
1981,29-Aug-81,Usa,M,15,N,Surfing,Unprovoked,Laceration to left ankle
1981,24-Aug-81,Usa,M,19,N,Spearfishing,Provoked,"Shot shark, then it bit him. Puncture wounds on leg  PROVOKED INCIDENT"
1981,24-Aug-81,Usa,M,,Y,Fishing,Invalid,Disappeared while fishing from shore. Leg found 7 days later wedged in rocks 150 yards offshore
1981,10-Aug-81,Usa,M,,N,Diving,Unprovoked,Bite to face
1981,10-Aug-81,Usa,F,19,Y,"16' catamaran capsized previous night, occupants stayed with wreckage until morning, then attempted to swim ashore",Unprovoked,FATAL
1981,07-Aug-81,Bahamas,M,53,N,Snorkeling on surface,Unprovoked,Upper right arm bitten
1981,20-Jul-81,Usa,F,16,N,Swimming,Unprovoked,"Foot bitten between arch & big toe, no stitches required"
1981,18-Jul-81,South Africa,M,32,N,Surfing,Unprovoked,7 lacerations to right foot
1981,07-Jul-81,Usa,M,,N,Spearfishing,Unprovoked,Left foot & ankle lacerated
1981,01-Jul-81,South Africa,M,,N,Catching sardines,Unprovoked,Laceration to calf
1981,Reported 15-Jun-1981,England,M,,N,Fishing,Boat,Minor injuries from shark that leapt aboard their boat
1981,12-Jun-81,Usa,M,,Y,,Invalid,"Probable drowning, 1/3 of shark-multilated body recovered"
1981,24-May-81,Usa,M,,Y,"Scuba diving, reportedly also spearfishing",Unprovoked,"FATAL, disappeared, dive gear & shredded tooth-marked wetsuit were recovered"
1981,23-May-81,South Korea,F,27,Y,Shell diving,Unprovoked,FATAL
1981,20-May-81,South Africa,M,27,N,Surfing,Unprovoked,"Shark & board collided. No injury, but board was dented"
1981,19-May-81,Usa,M,32,N,Free diving,Unprovoked,Massive tissue damage of left arm
1981,16-May-81,Usa,M,,N,Diving,Unprovoked,Left arm bitten
1981,10-May-81,South Africa,M,19,N,Surfing,Unprovoked,"No Injury, board bitten"
1981,07-May-81,Namibia,M,,N,Finning the shark that bit him,Provoked,Lacerations PROVOKED INCIDENT
1981,08-Mar-81,Bermuda,Unknown,,N,Foundering of the Israeli freighter Mezada,Sea Disaster,Next day 2 bodies recovered from sharks
1981,05-May-81,South Africa,M,24,N,Surfing,Unprovoked,"Left leg bitten, surgically amputated"
1981,25-Mar-81,Usa,M,19,N,Standing / Wading,Unprovoked,"Lacerations on calf, ankle & heel"
1981,24-Mar-81,Usa,M,24,N,Surfing,Unprovoked,Puncture wounds on  right thigh
1981,04-Mar-81,Chile,M,,N,Free diving Spearfishing,Unprovoked,Foot & ankle bitten
1981,Mar-81,Brazil,Unknown,,Unknown,Diving,Unprovoked,
1981,19-Feb-81,South Africa,M,30,N,Swimming,Unprovoked,Foot lacerated
1981,16-Feb-81,Australia,M,,N,Exercising his dog in the shallows,Unprovoked,Puncture wounds to foot
1981,07-Feb-81,Australia,Unknown,,Unknown,,Unprovoked,No details
1981,02-Feb-81,Usa,M,15,N,Surfing,Unprovoked,Lacerations & punctures in left calf & ankle
1981,Feb-81,Brazil,Unknown,,N,Spearfishing,Unprovoked,Left arm lacerated
1981,30-Jan-81,Usa,M,25,N,Commercial spearfishing,Unprovoked,3 small punctures in scalp & ripped nostril
1981,01-Jan-81,South Africa,M,23,Y,Swimming,Invalid,Probable drowning & scavenging
1981,1981,Australia,M,27,N,Surf-skiing,Unprovoked,"No injury, ski bitten"
1981,Summer of 1981,Greece,M,,N,"Free diving / spearfishing, ",Unprovoked,Minor injury
1980,12-30-1980,South Africa,M,25,N,Paddleskiing,Unprovoked,"No injury, paddleski bitten"
1980,26-Dec-80,South Africa,Unknown,,Y,,Invalid,Probable drowning & scavenging
1980,24-Nov-80,Reunion,M,22,N,Spearfishing,Unprovoked,Bitten twice
1980,18-Nov-80,Australia,M,,N,Swimming,Unprovoked,"Right shoulder bitten, puncture wounds on chest & lacerations on his back"
1980,17-Nov-80,South Africa,M,,Y,Swimming,Invalid,Probable  drowning & scavenging
1980,11-Nov-80,Brazil,M,16,Y,Swimming,Unprovoked,FATAL
1980,27-Oct-80,Usa,M,29,N,Surfing,Unprovoked,Thigh lacerated
1980,17-Oct-80,Usa,M,19,N,Surfing,Unprovoked,No injury
1980,Reported 22-Aug-1980,Mexico,M,22,Y,Diving in tuna net,Unprovoked,FATAL
1980,10-Aug-80,Usa,F,10,N,Wading,Unprovoked,Bitten behind knee & lower leg
1980,04-Aug-80,Usa,M,,N,Resting on body board,Unprovoked,Torso bitten
1980,26-Jul-80,Spain,M,,N,Skin diving,Unprovoked,Thigh injured
1980,27-Jul-80,Usa,M,15,N,Body surfing,Unprovoked,Back bitten
1980,23-Jul-80,Usa,F,22,N,Standing,Unprovoked,"No injury, shark bit her bathing suit"
1980,Late Jul-1980,Usa,M,,N,Surfing,Unprovoked,"No injury, bumped off board"
1980,Early Jul-1980,Usa,M,,N,Surfing,Unprovoked,Lower leg bitten
1980,26-Jun-80,Usa,F,44,N,Scuba diving,Provoked,Laceration to lower leg   PROVOKED INCIDENT
1980,15-May-80,South Africa,M,22,N,Surfing,Unprovoked,"No injury, board bitten"
1980,25-Apr-80,Jamaica,M,,N,Spearfishing,Provoked,Hand bitten by speared shark PROVOKED INCIDENT 
1980,22-Apr-80,Philippines,Unknown,,Y,Sinking of the ferryboat      Don Juan,Sea Disaster,FATAL x 2
1980,Apr-80,Mexico,F,13,N,Body surfing,Unprovoked,Right calf bitten
1980,29-Mar-80,South Africa,M,52,Y,Free diving,Unprovoked,FATAL
1980,28-Mar-80,Brazil,M,,N,Swimming,Unprovoked,Right leg bitten
1980,15-Mar-80,Philippines,F,,Y,Sinking of the ferryboat Bongbong 1,Sea Disaster,FATAL
1980,11-Mar-80,South Africa,M,61,N,Fishing,Provoked,Leg lacerated by netted shark PROVOKED INCIDENT
1980,31-Jan-80,South Africa,M,24,N,Body boarding,Unprovoked,"Both hands & heel of left foot lacerated, right foot severed"
1980,25-Jan-80,Kenya,M,29,N,Spearfishing,Unprovoked,Ankle & foot lacerated
1980,15-Jan-80,South Africa,M,29,N,Spearfishing,Provoked,"No injury, rammed & catapulted from the water by shark after he shot at it & missed PROVOKED INCIDENT"
1980,13-Jan-80,South Africa,M,,N,Swimming,Unprovoked,Abrasion
1980,10-Jan-80,South Africa,M,25,N,Swimming,Unprovoked,3 small punctures on arm
1980,05-Jan-80,Chile,M,,Y,Hookah Diving,Unprovoked,FATAL  
1980,Summer 1980,North Atlantic Ocean,M,34,N,Gaffing netted shark,Provoked,Arm lacerated by gaffed shark PROVOKED INCIDENT
1980,1980s ,Greece,M,,N,Surfing,Invalid,Knee bitten
1980,1980,South Africa,M,20,N,Spearfishing,Invalid,No injury; shark made threat display and impaled itself on spear
1980,1980s ,Tonga,M,20s,N,Spearfishing,Unprovoked,Chest bitten
1979,21-Dec-79,South Africa,M,18,N,Swimming,Unprovoked,Shin lacerated
1979,05-Dec-79,Portugal,M,19,Y,Spearfishing,Invalid,FATAL
1979, 01-Dec-1979,South China Sea,M,32,N,Diving,Unprovoked,Toothmarks on head & neck
1979,27-Nov-79,Usa,M,20,N,Surfing,Unprovoked,Multiple major Injuries
1979,12-Nov-79,South Africa,Unknown,,N,Shark fishing,Provoked,"No injury to occupants; hooked shark tore out part of transom, bit skeg of motor and snapped the steel trace PROVOKED INCIDENT"
1979,22-Oct-79,South Africa,M,,N,Fishing,Provoked,Bitten below right knee by hooked shark pulled onboard skiboat PROVOKED INCIDENT
1979,14-Sep-79,Australia,M,18,N,Scuba diving,Unprovoked,Leg bitten
1979,28-Aug-79,Hong Kong,M,21,Y,Freedom swimming,Unprovoked,"Leg severed, FATAL"
1979,26-Aug-79,Hong Kong,M,16,Y,,Unprovoked,FATAL
1979,05-Aug-79,Usa,M,49,N,Kayaking,Unprovoked,Lacerations to foot
1979,03-Aug-79,Thailand,M,,Y,Murdered by Thai pirates,Unprovoked,FATAL
1979,19-Jun-79,Usa,M,56,N,Floating with life preserver after his boat foundered,Sea Disaster,Lacerations to leg
1979,27-May-79,Usa,M,36,Y,Scuba diving,Invalid,"FATAL, but shark involvement prior to death was not determined"
1979,05-May-79,South Africa,M,25,N,Spearfishing,Provoked,Shark rammed diver after he shot it in the head  PROVOKED INCIDENT
1979,03-May-79,South Africa,M,,Y,Scuba diving,Unprovoked,"FATAL (presumed), pieces of shark-bitten wetsuit washed ashore but no body was recovered"
1979,May-79,New Caledonia,Unknown,,N,Fishing,Unprovoked,"Thigh severely injured, survived"
1979,May-79,New Caledonia,M,,Y,,Unprovoked,FATAL
1979,08-Apr-79,Usa,M,24,N,Swimming,Unprovoked,Right foot & ankle lacerated
1979,08-Apr-79,Usa,M,8,N,Body surfing,Unprovoked,Right foot bitten
1979,24-Mar-79,Usa,M,27,N,Surfing,Unprovoked,Foot & ankle bitten
1979,11-Mar-79,Usa,M,,N,Scuba diving (submerged),Unprovoked,"No injury, swim fin bitten"
1979,01-Mar-79,South Africa,Unknown,,N,,Boat,No Injury
1979,Mar-79,New Caledonia,M,,Y,Spearfishing,Unprovoked,"Presumed FATAL, body not recovered"
1979,21-Feb-79,South Africa,M,19,N,"Surfing, collided with shark",Unprovoked,Punctures on left thigh
1979,1979,Usa,M,,Y,Fishing,Unprovoked,"FATAL, disappeared while fishing from shore, divers recovered his hand"
1978,29-Dec-78,Australia,M, ,N,,Unprovoked,Survived
1978,12-Dec-78,South Africa,M,23,Y,Spearfishing,Unprovoked,"FATAL, legs bitten "
1978,26-Nov-78,Usa,M,,N,Surfing,Unprovoked,Left arm bitten
1978,23-Nov-78,Usa,M,17,N,Surfing,Unprovoked,Hand lacerated
1978,21-Oct-78,South Africa,M,,Y,Fishing,Invalid,Scavenged or FATAL (may have involved foul play)
1978,27-Sep-78,South Africa,M,27,N,Spearfishing,Unprovoked,"No injury, shark took his catch, then towed & pushed diver through the water "
1978,16-Sep-78,Italy,M,,N,Diving,Unprovoked,No injury
1978,Reported 02-Sep-1978,Australia,M,34,N,Scuba diving for abalone,Unprovoked,Several broken ribs
1978,05-Aug-78,Usa,M,,N,Wading,Unprovoked,Punctures on leg (minor injury)
1978,Reported 01-Aug-1978,Usa,M,27,N,Floating on inner tube raft,Unprovoked,Minor injury to ankle
1978,27-Jul-78,Usa,M,39,N,"Explosion destroyed 28' boat, survivors in the water ",Sea Disaster,"No injury, his foot was bumped by a shark biting the body of a passenger that had drowned."
1978,19-Jul-78,Usa,M,27,N,Fishing,Provoked,Laceration to leg by hooked shark  PROVOKED INCIDENT
1978,21-Jun-78,Usa,M,20,N,Surfing,Unprovoked,Foot bitten
1978,21-Jun-78,Usa,M,17,N,Surfing,Unprovoked,Foot nipped
1978,07-Jun-78,Italy,Unknown,,N,,Invalid,"No injury, shark struck platform"
1978,02-Apr-78,Marshall Islands,M,25,N,Diving,Unprovoked,Laceration to left hand
1978,02-Apr-78,Marshall Islands,M,23,N,Diving,Unprovoked,Lacerations to right forearm 
1978,Apr-1978`,Australia,M,,N,Scuba diving,Unprovoked,Thigh bitten
1978,05-Mar-78,South Africa,Unknown,,N,,Boat,"No injury to occupants; shark rammed boat 4 times, bit engine & cracked the hull"
1978,28-Feb-78,South Africa,Unknown,,N,Fishing for mackerel,Unprovoked,"Shark jumped in boat, but no injury to occupants"
1978,19-Feb-78,South Africa,M,,N,Diving,Unprovoked,"No injury, rammed by shark"
1978,07-Jan-78,South Africa,M,17,N,Surfing,Unprovoked,"Left leg, ankle & foot bitten"
1978,06-Jan-78,South Africa,M,,Y,,Invalid,"Human head recovered from shark\92s gut, probable drowning / scavenging"
1978,1978,Usa,F,,N,Surfing,Unprovoked,Foot bitten
1978,1978,Vanuatu,F,,Y,Swimming,Unprovoked,FATAL
1977,31-Dec-77,Usa,M,49,N,"Swimming, after single-engine aircraft went down in the sea",Sea Disaster,Feet lacerated
1977,19-Dec-77,Usa,M,27,N,Surfing,Unprovoked,Laceration to right hand
1977,19-Dec-77,South Africa,M,18,N,Surfing,Unprovoked,"Both legs bitten, 2 days later gangrene necessitated surgical amputation of left leg at mid-thigh"
1977,Dec-77,South Africa,Unknown,,N,Fishing for bottom fish,Boat,No injury to occupant: shark bit boat's port chine
1977,12-Nov-77,South Africa,M,,N,Standing,Provoked,Shark lacerated his hand when he grabbed it by the tail PROVOKED INCIDENT
1977,30-Oct-77,South Africa,M,25,N,Spearfishing,Unprovoked,"No injury, shark bit speargun & pushed diver through the water"
1977,31-Aug-77,Australia,M,17,N,Surfing,Unprovoked,"Board rammed &  bitten, left thigh lacerated"
1977,23-Aug-77,Australia,M,25,Y,Floating on an inflatable raft,Unprovoked,"FATAL, left arm severed, legs bitten "
1977,19-Aug-77,South Africa,M,,N,Fishing,Boat,"Shark leapt into boat, pinning Mamacos beneath and fracturing his pelvis, then trashed the boat rendering it inoperable"
